Name,Age,Gender,Test 1,Test 2,Test 3,Height,Weight,Average
Name3789,51,Male,85.0,91.0,85.0,157.0,74.25822222222222,87.0
Name3790,46,Male,81.0,73.0,79.10422222222222,161.0,77.0,77.0
Name3791,41,Male,84.0,75.0,66.0,192.0,74.25822222222222,75.0
Name3792,41,Male,78.0,77.0,91.0,179.0,88.0,82.0
Name3793,59,Female,90.0,75.0,71.0,158.0,74.0,78.66666666666667
Name3794,21,Male,85.0,76.0,94.0,177.0,62.0,85.0
Name3795,20,Male,95.0,66.0,91.0,174.8368888888889,54.0,84.0
Name3796,51,Male,82.0,71.0,68.0,174.8368888888889,79.0,73.66666666666667
Name3797,40,Male,79.33,93.0,73.0,166.0,50.0,83.0
Name3798,40,Male,84.0,69.0,72.0,160.0,54.0,75.0
Name3799,22,Male,61.0,64.0,92.0,151.0,63.0,72.33333333333333
Name3800,48,Male,61.0,80.0,91.0,174.8368888888889,60.0,77.33333333333333
Name3801,58,Male,75.0,62.0,78.0,199.0,83.0,71.66666666666667
Name3802,23,Female,68.0,79.54311111111112,89.0,171.0,78.0,78.5
Name3803,54,Male,87.0,94.0,75.0,175.0,67.0,85.33333333333333
Name3804,27,Male,79.33,65.0,71.0,174.8368888888889,74.25822222222222,68.0
Name3805,57,Female,94.0,73.0,69.0,181.0,95.0,78.66666666666667
Name3806,24,Male,72.0,63.0,61.0,158.0,74.0,65.33333333333333
Name3807,56,Female,90.0,77.0,77.0,192.0,79.0,81.33333333333333
Name3808,55,Female,80.0,88.0,79.10422222222222,154.0,94.0,84.0
Name3809,38,Female,91.0,94.0,88.0,175.0,51.0,91.0
Name3810,37,Male,93.0,97.0,83.0,156.0,89.0,91.0
Name3811,20,Male,67.0,75.0,97.0,174.8368888888889,76.0,79.66666666666667
Name3812,39,Female,61.0,79.0,71.0,182.0,98.0,70.33333333333333
Name3813,21,Male,97.0,83.0,88.0,173.0,64.0,89.33333333333333
Name3814,45,Female,91.0,94.0,81.0,174.0,81.0,88.66666666666667
Name3815,29,Female,99.0,78.0,95.0,180.0,69.0,90.66666666666667
Name3816,55,Female,87.0,63.0,60.0,178.0,63.0,70.0
Name3817,53,Male,96.0,92.0,99.0,174.8368888888889,76.0,95.66666666666667
Name3818,58,Female,60.0,61.0,93.0,174.8368888888889,52.0,71.33333333333333
Name3819,22,Male,69.0,72.0,93.0,174.8368888888889,98.0,78.0
Name3820,30,Female,63.0,79.54311111111112,92.0,160.0,52.0,77.5
Name3821,40,Male,94.0,93.0,63.0,181.0,62.0,83.33333333333333
Name3822,47,Female,69.0,89.0,97.0,174.8368888888889,74.0,85.0
Name3823,54,Male,79.33,83.0,89.0,169.0,67.0,86.0
Name3824,42,Female,79.33,92.0,79.0,183.0,50.0,85.5
Name3825,44,Female,97.0,79.54311111111112,79.10422222222222,196.0,88.0,97.0
Name3826,31,Female,71.0,77.0,79.10422222222222,191.0,54.0,74.0
Name3827,53,Male,76.0,78.0,66.0,157.0,51.0,73.33333333333333
Name3828,56,Male,75.0,66.0,66.0,151.0,79.0,69.0
Name3829,33,Male,79.33,78.0,79.10422222222222,170.0,66.0,78.0
Name3830,39,Male,61.0,83.0,82.0,164.0,78.0,75.33333333333333
Name3831,38,Female,70.0,74.0,93.0,155.0,74.25822222222222,79.0
Name3832,38,Female,62.0,82.0,79.0,154.0,53.0,74.33333333333333
Name3833,25,Male,88.0,63.0,74.0,152.0,58.0,75.0
Name3834,33,Female,77.0,97.0,92.0,192.0,70.0,88.66666666666667
Name3835,48,Female,79.0,63.0,76.0,192.0,92.0,72.66666666666667
Name3836,59,Male,73.0,64.0,79.0,165.0,61.0,72.0
Name3837,27,Male,93.0,82.0,79.10422222222222,184.0,61.0,87.5
Name3838,49,Male,90.0,99.0,83.0,158.0,99.0,90.66666666666667
Name3839,51,Male,99.0,79.54311111111112,96.0,184.0,53.0,97.5
Name3840,26,Male,77.0,70.0,66.0,168.0,77.0,71.0
Name3841,34,Female,79.33,70.0,67.0,174.8368888888889,58.0,68.5
Name3842,28,Male,84.0,72.0,82.0,195.0,89.0,79.33333333333333
Name3843,49,Male,78.0,73.0,79.10422222222222,183.0,81.0,75.5
Name3844,27,Male,67.0,67.0,63.0,188.0,62.0,65.66666666666667
Name3845,39,Female,87.0,84.0,80.0,159.0,83.0,83.66666666666667
Name3846,34,Male,67.0,77.0,69.0,159.0,68.0,71.0
Name3847,21,Male,79.33,77.0,81.0,169.0,74.25822222222222,79.0
Name3848,42,Male,62.0,69.0,89.0,150.0,54.0,73.33333333333333
Name3849,38,Male,62.0,66.0,89.0,155.0,76.0,72.33333333333333
Name3850,54,Female,81.0,73.0,75.0,195.0,77.0,76.33333333333333
Name3851,55,Male,76.0,74.0,70.0,174.8368888888889,75.0,73.33333333333333
Name3852,18,Female,95.0,79.54311111111112,81.0,187.0,59.0,88.0
Name3853,42,Female,76.0,61.0,88.0,182.0,73.0,75.0
Name3854,53,Male,73.0,89.0,84.0,174.8368888888889,66.0,82.0
Name3855,34,Male,68.0,89.0,73.0,174.8368888888889,65.0,76.66666666666667
Name3856,58,Male,89.0,77.0,73.0,162.0,66.0,79.66666666666667
Name3857,41,Male,79.33,90.0,61.0,184.0,50.0,75.5
Name3858,19,Female,71.0,72.0,72.0,164.0,70.0,71.66666666666667
Name3859,57,Female,96.0,79.54311111111112,62.0,194.0,96.0,79.0
Name3860,32,Male,91.0,94.0,89.0,171.0,98.0,91.33333333333333
Name3861,49,Male,79.33,82.0,77.0,192.0,92.0,79.5
Name3862,56,Male,79.0,79.54311111111112,95.0,153.0,71.0,87.0
Name3863,23,Female,79.33,97.0,80.0,174.8368888888889,54.0,88.5
Name3864,18,Male,70.0,94.0,79.10422222222222,154.0,74.25822222222222,82.0
Name3865,40,Female,67.0,95.0,75.0,170.0,70.0,79.0
Name3866,56,Female,63.0,79.0,87.0,173.0,58.0,76.33333333333333
Name3867,34,Male,86.0,62.0,63.0,180.0,74.25822222222222,70.33333333333333
Name3868,51,Male,99.0,67.0,74.0,189.0,97.0,80.0
Name3869,58,Male,97.0,99.0,60.0,179.0,61.0,85.33333333333333
Name3870,46,Male,89.0,91.0,75.0,191.0,67.0,85.0
Name3871,26,Female,86.0,88.0,79.0,156.0,84.0,84.33333333333333
Name3872,30,Female,80.0,66.0,92.0,198.0,64.0,79.33333333333333
Name3873,23,Female,79.0,61.0,76.0,156.0,99.0,72.0
Name3874,23,Female,63.0,80.0,64.0,176.0,93.0,69.0
Name3875,37,Male,70.0,65.0,64.0,173.0,79.0,66.33333333333333
Name3876,20,Male,72.0,87.0,98.0,168.0,94.0,85.66666666666667
Name3877,34,Female,68.0,95.0,72.0,190.0,82.0,78.33333333333333
Name3878,29,Male,63.0,91.0,95.0,183.0,85.0,83.0
Name3879,18,Female,71.0,68.0,89.0,171.0,89.0,76.0
Name3880,34,Male,68.0,79.54311111111112,63.0,174.8368888888889,79.0,65.5
Name3881,20,Male,72.0,82.0,82.0,155.0,75.0,78.66666666666667
Name3882,43,Male,85.0,70.0,80.0,159.0,70.0,78.33333333333333
Name3883,32,Male,97.0,61.0,80.0,194.0,86.0,79.33333333333333
Name3884,53,Male,79.33,79.54311111111112,65.0,180.0,74.25822222222222,65.0
Name3885,49,Male,98.0,70.0,83.0,174.0,80.0,83.66666666666667
Name3886,49,Female,87.0,79.54311111111112,90.0,151.0,66.0,88.5
Name3887,21,Female,78.0,79.54311111111112,79.10422222222222,159.0,66.0,78.0
Name3888,35,Female,83.0,70.0,97.0,159.0,83.0,83.33333333333333
Name3889,36,Female,78.0,90.0,71.0,175.0,73.0,79.66666666666667
Name3890,52,Male,72.0,87.0,73.0,154.0,82.0,77.33333333333333
Name3891,57,Male,72.0,87.0,71.0,171.0,53.0,76.66666666666667
Name3892,31,Male,79.33,91.0,74.0,153.0,74.25822222222222,82.5
Name3893,50,Female,61.0,84.0,78.0,183.0,51.0,74.33333333333333
Name3894,31,Female,69.0,79.0,87.0,156.0,84.0,78.33333333333333
Name3895,51,Female,81.0,87.0,99.0,199.0,87.0,89.0
Name3896,21,Female,79.33,84.0,79.10422222222222,166.0,94.0,84.0
Name3897,41,Female,68.0,70.0,64.0,160.0,64.0,67.33333333333333
Name3898,46,Male,92.0,78.0,65.0,199.0,92.0,78.33333333333333
Name3899,36,Female,79.33,87.0,82.0,157.0,91.0,84.5
Name3900,23,Female,79.0,79.54311111111112,62.0,177.0,52.0,70.5
Name3901,50,Male,74.0,64.0,96.0,193.0,80.0,78.0
Name3902,57,Female,91.0,69.0,92.0,182.0,90.0,84.0
Name3903,36,Female,79.33,93.0,80.0,174.8368888888889,91.0,86.5
Name3904,18,Male,76.0,95.0,79.0,170.0,72.0,83.33333333333333
Name3905,22,Male,83.0,61.0,60.0,161.0,61.0,68.0
Name3906,44,Male,79.33,77.0,79.10422222222222,175.0,57.0,77.0
Name3907,33,Female,72.0,79.54311111111112,76.0,178.0,70.0,74.0
Name3908,23,Female,75.0,64.0,88.0,187.0,70.0,75.66666666666667
Name3909,57,Male,61.0,79.54311111111112,67.0,184.0,81.0,64.0
Name3910,30,Male,76.0,61.0,85.0,186.0,66.0,74.0
Name3911,52,Male,91.0,70.0,87.0,195.0,86.0,82.66666666666667
Name3912,36,Female,67.0,79.54311111111112,93.0,193.0,73.0,80.0
Name3913,29,Female,62.0,91.0,85.0,194.0,57.0,79.33333333333333
Name3914,33,Male,71.0,91.0,72.0,194.0,67.0,78.0
Name3915,27,Female,79.0,97.0,79.10422222222222,178.0,74.25822222222222,88.0
Name3916,42,Female,75.0,87.0,72.0,198.0,59.0,78.0
Name3917,37,Male,73.0,69.0,97.0,173.0,75.0,79.66666666666667
Name3918,48,Female,79.33,81.0,84.0,164.0,74.25822222222222,82.5
Name3919,21,Female,92.0,76.0,82.0,155.0,55.0,83.33333333333333
Name3920,40,Male,89.0,81.0,81.0,181.0,66.0,83.66666666666667
Name3921,19,Female,71.0,79.54311111111112,80.0,193.0,72.0,75.5
Name3922,39,Female,74.0,76.0,89.0,183.0,91.0,79.66666666666667
Name3923,54,Female,77.0,83.0,70.0,185.0,86.0,76.66666666666667
Name3924,25,Male,87.0,95.0,63.0,169.0,77.0,81.66666666666667
Name3925,24,Male,82.0,91.0,92.0,161.0,65.0,88.33333333333333
Name3926,31,Male,73.0,95.0,71.0,184.0,61.0,79.66666666666667
Name3927,20,Male,89.0,87.0,68.0,198.0,70.0,81.33333333333333
Name3928,33,Male,92.0,73.0,91.0,187.0,73.0,85.33333333333333
Name3929,36,Female,74.0,95.0,70.0,166.0,77.0,79.66666666666667
Name3930,35,Male,66.0,65.0,96.0,176.0,74.25822222222222,75.66666666666667
Name3931,33,Female,74.0,68.0,83.0,166.0,70.0,75.0
Name3932,25,Male,97.0,80.0,66.0,160.0,82.0,81.0
Name3933,50,Male,70.0,71.0,67.0,188.0,51.0,69.33333333333333
Name3934,29,Female,88.0,89.0,92.0,151.0,86.0,89.66666666666667
Name3935,28,Female,90.0,90.0,84.0,151.0,68.0,88.0
Name3936,22,Female,84.0,99.0,60.0,178.0,77.0,81.0
Name3937,44,Female,83.0,63.0,62.0,194.0,64.0,69.33333333333333
Name3938,29,Male,79.33,90.0,79.10422222222222,174.8368888888889,74.25822222222222,90.0
Name3939,34,Female,61.0,86.0,87.0,173.0,92.0,78.0
Name3940,23,Female,81.0,84.0,92.0,165.0,77.0,85.66666666666667
Name3941,50,Male,79.0,64.0,60.0,180.0,99.0,67.66666666666667
Name3942,22,Female,92.0,65.0,97.0,174.8368888888889,84.0,84.66666666666667
Name3943,45,Male,79.33,64.0,86.0,192.0,81.0,75.0
Name3944,31,Male,84.0,86.0,97.0,158.0,77.0,89.0
Name3945,22,Male,68.0,79.54311111111112,94.0,176.0,58.0,81.0
Name3946,50,Female,93.0,68.0,69.0,190.0,73.0,76.66666666666667
Name3947,58,Male,82.0,74.0,71.0,163.0,53.0,75.66666666666667
Name3948,36,Female,64.0,95.0,69.0,194.0,94.0,76.0
Name3949,39,Male,84.0,66.0,93.0,174.0,90.0,81.0
Name3950,22,Female,67.0,91.0,83.0,192.0,52.0,80.33333333333333
Name3951,19,Female,75.0,79.54311111111112,87.0,193.0,97.0,81.0
Name3952,47,Male,74.0,74.0,81.0,171.0,71.0,76.33333333333333
Name3953,56,Male,60.0,96.0,75.0,174.8368888888889,89.0,77.0
Name3954,21,Female,81.0,78.0,72.0,182.0,88.0,77.0
Name3955,50,Male,62.0,98.0,95.0,176.0,98.0,85.0
Name3956,30,Female,97.0,65.0,95.0,189.0,74.0,85.66666666666667
Name3957,37,Male,73.0,79.54311111111112,82.0,175.0,97.0,77.5
Name3958,24,Female,95.0,79.54311111111112,73.0,168.0,71.0,84.0
Name3959,32,Male,77.0,76.0,79.10422222222222,194.0,99.0,76.5
Name3960,40,Male,77.0,79.54311111111112,62.0,188.0,97.0,69.5
Name3961,31,Female,62.0,90.0,86.0,194.0,96.0,79.33333333333333
Name3962,40,Male,69.0,70.0,78.0,175.0,74.25822222222222,72.33333333333333
Name3963,36,Female,98.0,74.0,81.0,155.0,69.0,84.33333333333333
Name3964,46,Female,60.0,69.0,60.0,152.0,85.0,63.0
Name3965,37,Female,86.0,82.0,64.0,155.0,74.25822222222222,77.33333333333333
Name3966,46,Male,86.0,62.0,92.0,177.0,88.0,80.0
Name3967,41,Male,70.0,62.0,78.0,174.8368888888889,76.0,70.0
Name3968,35,Male,64.0,79.54311111111112,95.0,162.0,96.0,79.5
Name3969,27,Male,66.0,84.0,65.0,162.0,98.0,71.66666666666667
Name3970,58,Male,78.0,79.0,74.0,174.8368888888889,81.0,77.0
Name3971,25,Female,88.0,88.0,95.0,150.0,91.0,90.33333333333333
Name3972,43,Male,74.0,81.0,92.0,189.0,78.0,82.33333333333333
Name3973,46,Male,94.0,74.0,83.0,186.0,90.0,83.66666666666667
Name3974,27,Male,96.0,98.0,86.0,180.0,97.0,93.33333333333333
Name3975,34,Female,79.33,69.0,70.0,166.0,81.0,69.5
Name3976,19,Female,89.0,80.0,82.0,158.0,73.0,83.66666666666667
Name3977,23,Female,79.0,88.0,92.0,194.0,52.0,86.33333333333333
Name3978,22,Female,96.0,91.0,88.0,162.0,76.0,91.66666666666667
Name3979,45,Female,62.0,69.0,90.0,186.0,58.0,73.66666666666667
Name3980,58,Male,68.0,72.0,60.0,163.0,89.0,66.66666666666667
Name3981,22,Male,98.0,82.0,93.0,160.0,72.0,91.0
Name3982,35,Female,85.0,82.0,77.0,174.0,56.0,81.33333333333333
Name3983,43,Female,61.0,90.0,77.0,180.0,74.25822222222222,76.0
Name3984,37,Female,82.0,63.0,65.0,163.0,86.0,70.0
Name3985,58,Female,82.0,62.0,99.0,156.0,56.0,81.0
Name3986,44,Female,80.0,79.54311111111112,60.0,173.0,79.0,70.0
Name3987,29,Male,75.0,61.0,79.10422222222222,198.0,62.0,68.0
Name3988,24,Male,68.0,63.0,63.0,185.0,67.0,64.66666666666667
Name3989,20,Female,72.0,60.0,79.10422222222222,191.0,80.0,66.0
Name3990,27,Female,87.0,74.0,69.0,191.0,71.0,76.66666666666667
Name3991,51,Male,79.33,92.0,64.0,196.0,63.0,78.0
Name3992,42,Female,76.0,79.54311111111112,68.0,193.0,67.0,72.0
Name3993,52,Male,97.0,66.0,64.0,190.0,84.0,75.66666666666667
Name3994,33,Male,95.0,78.0,70.0,152.0,66.0,81.0
Name3995,19,Male,60.0,60.0,94.0,196.0,68.0,71.33333333333333
Name3996,41,Male,79.33,98.0,86.0,193.0,80.0,92.0
Name3997,27,Female,68.0,78.0,63.0,175.0,88.0,69.66666666666667
Name3998,55,Female,72.0,85.0,79.10422222222222,196.0,85.0,78.5
Name3999,39,Male,99.0,71.0,98.0,175.0,64.0,89.33333333333333
Name4000,43,Female,79.33,79.54311111111112,92.0,150.0,78.0,92.0
Name4001,56,Female,63.0,72.0,79.10422222222222,164.0,89.0,67.5
Name4002,44,Male,92.0,87.0,67.0,160.0,65.0,82.0
Name4003,46,Female,83.0,73.0,83.0,174.8368888888889,82.0,79.66666666666667
Name4004,55,Female,95.0,81.0,98.0,156.0,74.0,91.33333333333333
Name4005,37,Female,69.0,89.0,92.0,161.0,65.0,83.33333333333333
Name4006,44,Female,95.0,79.0,79.10422222222222,187.0,79.0,87.0
Name4007,58,Female,79.0,86.0,61.0,152.0,83.0,75.33333333333333
Name4008,37,Female,70.0,79.54311111111112,70.0,191.0,74.25822222222222,70.0
Name4009,36,Female,71.0,93.0,94.0,175.0,89.0,86.0
Name4010,37,Male,77.0,98.0,76.0,179.0,93.0,83.66666666666667
Name4011,52,Male,79.33,96.0,62.0,181.0,92.0,79.0
Name4012,19,Female,96.0,60.0,81.0,185.0,74.25822222222222,79.0
Name4013,47,Female,79.0,74.0,94.0,194.0,67.0,82.33333333333333
Name4014,51,Female,84.0,91.0,80.0,186.0,54.0,85.0
Name4015,39,Female,71.0,67.0,84.0,167.0,74.25822222222222,74.0
Name4016,20,Male,79.33,92.0,98.0,150.0,89.0,95.0
Name4017,23,Male,84.0,77.0,61.0,170.0,55.0,74.0
Name4018,32,Female,70.0,88.0,60.0,177.0,61.0,72.66666666666667
Name4019,44,Male,68.0,91.0,66.0,197.0,61.0,75.0
Name4020,27,Male,84.0,92.0,79.0,165.0,61.0,85.0
Name4021,26,Female,94.0,64.0,79.10422222222222,197.0,58.0,79.0
Name4022,50,Female,91.0,77.0,95.0,174.8368888888889,91.0,87.66666666666667
Name4023,49,Female,73.0,69.0,80.0,171.0,71.0,74.0
Name4024,23,Male,60.0,95.0,94.0,168.0,98.0,83.0
Name4025,58,Male,76.0,92.0,95.0,197.0,99.0,87.66666666666667
Name4026,53,Male,84.0,82.0,67.0,150.0,65.0,77.66666666666667
Name4027,19,Male,67.0,99.0,63.0,180.0,53.0,76.33333333333333
Name4028,46,Male,64.0,64.0,75.0,191.0,99.0,67.66666666666667
Name4029,21,Male,64.0,79.54311111111112,62.0,183.0,52.0,63.0
Name4030,18,Female,94.0,83.0,66.0,195.0,74.25822222222222,81.0
Name4031,36,Female,78.0,76.0,61.0,174.8368888888889,74.25822222222222,71.66666666666667
Name4032,43,Female,82.0,90.0,60.0,155.0,90.0,77.33333333333333
Name4033,42,Male,68.0,66.0,79.10422222222222,177.0,87.0,67.0
Name4034,27,Male,89.0,76.0,97.0,152.0,53.0,87.33333333333333
Name4035,32,Female,75.0,87.0,66.0,180.0,51.0,76.0
Name4036,39,Male,92.0,97.0,83.0,165.0,59.0,90.66666666666667
Name4037,38,Male,61.0,81.0,64.0,174.8368888888889,60.0,68.66666666666667
Name4038,39,Male,73.0,74.0,80.0,193.0,74.25822222222222,75.66666666666667
Name4039,53,Female,60.0,96.0,87.0,176.0,75.0,81.0
Name4040,51,Male,85.0,79.54311111111112,77.0,173.0,86.0,81.0
Name4041,47,Male,84.0,84.0,83.0,169.0,75.0,83.66666666666667
Name4042,42,Female,75.0,80.0,91.0,181.0,53.0,82.0
Name4043,45,Male,74.0,97.0,92.0,174.8368888888889,75.0,87.66666666666667
Name4044,18,Female,85.0,79.54311111111112,79.10422222222222,162.0,74.25822222222222,85.0
Name4045,21,Female,75.0,86.0,68.0,197.0,77.0,76.33333333333333
Name4046,24,Male,73.0,91.0,79.10422222222222,192.0,51.0,82.0
Name4047,26,Female,88.0,80.0,79.10422222222222,169.0,51.0,84.0
Name4048,53,Male,79.33,63.0,66.0,197.0,65.0,64.5
Name4049,36,Female,74.0,78.0,63.0,174.8368888888889,72.0,71.66666666666667
Name4050,18,Male,78.0,61.0,79.10422222222222,153.0,72.0,69.5
Name4051,27,Male,67.0,85.0,79.10422222222222,176.0,62.0,76.0
Name4052,53,Male,93.0,93.0,79.10422222222222,174.0,70.0,93.0
Name4053,26,Female,79.33,73.0,75.0,153.0,88.0,74.0
Name4054,59,Male,86.0,74.0,69.0,181.0,74.0,76.33333333333333
Name4055,49,Female,69.0,79.0,73.0,166.0,86.0,73.66666666666667
Name4056,49,Female,94.0,93.0,98.0,150.0,98.0,95.0
Name4057,23,Female,82.0,95.0,79.10422222222222,182.0,62.0,88.5
Name4058,55,Male,67.0,79.54311111111112,79.10422222222222,179.0,64.0,67.0
Name4059,34,Male,87.0,68.0,83.0,154.0,77.0,79.33333333333333
Name4060,27,Male,79.33,66.0,77.0,161.0,52.0,71.5
Name4061,44,Male,79.33,89.0,75.0,187.0,74.25822222222222,82.0
Name4062,52,Female,73.0,72.0,96.0,181.0,74.25822222222222,80.33333333333333
Name4063,38,Male,79.33,79.54311111111112,84.0,187.0,74.25822222222222,84.0
Name4064,42,Male,60.0,94.0,67.0,166.0,99.0,73.66666666666667
Name4065,45,Male,63.0,72.0,83.0,194.0,52.0,72.66666666666667
Name4066,32,Female,91.0,74.0,79.0,189.0,88.0,81.33333333333333
Name4067,21,Female,92.0,68.0,89.0,181.0,57.0,83.0
Name4068,46,Male,85.0,82.0,79.0,173.0,92.0,82.0
Name4069,26,Male,76.0,95.0,77.0,161.0,74.0,82.66666666666667
Name4070,44,Female,98.0,99.0,63.0,196.0,90.0,86.66666666666667
Name4071,43,Female,82.0,62.0,95.0,180.0,61.0,79.66666666666667
Name4072,36,Female,91.0,93.0,65.0,168.0,54.0,83.0
Name4073,45,Male,74.0,78.0,62.0,178.0,82.0,71.33333333333333
Name4074,34,Female,72.0,87.0,77.0,170.0,95.0,78.66666666666667
Name4075,58,Male,79.33,82.0,99.0,175.0,74.0,90.5
Name4076,59,Male,78.0,99.0,77.0,177.0,74.0,84.66666666666667
Name4077,37,Male,83.0,66.0,82.0,166.0,84.0,77.0
Name4078,57,Male,83.0,71.0,94.0,158.0,64.0,82.66666666666667
Name4079,56,Female,70.0,73.0,79.10422222222222,170.0,74.25822222222222,71.5
Name4080,40,Female,81.0,74.0,85.0,174.8368888888889,75.0,80.0
Name4081,49,Male,74.0,62.0,80.0,183.0,59.0,72.0
Name4082,50,Female,69.0,74.0,83.0,174.8368888888889,73.0,75.33333333333333
Name4083,22,Female,86.0,83.0,74.0,169.0,84.0,81.0
Name4084,51,Female,68.0,67.0,86.0,198.0,78.0,73.66666666666667
Name4085,57,Male,87.0,64.0,91.0,199.0,87.0,80.66666666666667
Name4086,28,Female,60.0,63.0,71.0,196.0,54.0,64.66666666666667
Name4087,20,Male,79.33,73.0,64.0,188.0,73.0,68.5
Name4088,50,Male,90.0,75.0,66.0,165.0,68.0,77.0
Name4089,28,Female,69.0,79.0,81.0,178.0,95.0,76.33333333333333
Name4090,33,Male,79.33,83.0,86.0,150.0,98.0,84.5
Name4091,35,Female,88.0,65.0,74.0,174.8368888888889,93.0,75.66666666666667
Name4092,47,Female,77.0,90.0,98.0,171.0,58.0,88.33333333333333
Name4093,27,Male,97.0,65.0,94.0,157.0,75.0,85.33333333333333
Name4094,35,Male,98.0,94.0,85.0,156.0,74.0,92.33333333333333
Name4095,55,Male,65.0,74.0,82.0,174.0,84.0,73.66666666666667
Name4096,36,Male,99.0,88.0,72.0,179.0,99.0,86.33333333333333
Name4097,53,Female,71.0,62.0,85.0,183.0,85.0,72.66666666666667
Name4098,30,Female,73.0,79.54311111111112,62.0,193.0,63.0,67.5
Name4099,20,Male,79.33,62.0,88.0,197.0,55.0,75.0
Name4100,27,Male,79.0,87.0,61.0,190.0,81.0,75.66666666666667
Name4101,55,Male,74.0,69.0,87.0,160.0,75.0,76.66666666666667
Name4102,18,Female,90.0,92.0,82.0,164.0,64.0,88.0
Name4103,44,Male,66.0,75.0,79.10422222222222,184.0,98.0,70.5
Name4104,25,Female,69.0,69.0,65.0,172.0,80.0,67.66666666666667
Name4105,59,Female,79.33,92.0,70.0,194.0,86.0,81.0
Name4106,34,Male,98.0,95.0,97.0,170.0,87.0,96.66666666666667
Name4107,26,Female,87.0,62.0,93.0,177.0,86.0,80.66666666666667
Name4108,23,Female,89.0,79.54311111111112,79.10422222222222,162.0,68.0,89.0
Name4109,42,Female,96.0,71.0,62.0,183.0,63.0,76.33333333333333
Name4110,56,Male,62.0,72.0,93.0,187.0,85.0,75.66666666666667
Name4111,45,Female,74.0,83.0,81.0,155.0,86.0,79.33333333333333
Name4112,50,Female,80.0,91.0,88.0,193.0,60.0,86.33333333333333
Name4113,54,Female,96.0,75.0,88.0,153.0,76.0,86.33333333333333
Name4114,26,Male,71.0,79.54311111111112,64.0,154.0,51.0,67.5
Name4115,35,Female,79.33,96.0,69.0,189.0,71.0,82.5
Name4116,38,Male,68.0,95.0,69.0,155.0,51.0,77.33333333333333
Name4117,19,Male,98.0,80.0,68.0,170.0,69.0,82.0
Name4118,55,Female,87.0,71.0,80.0,174.8368888888889,93.0,79.33333333333333
Name4119,57,Female,82.0,80.0,72.0,152.0,97.0,78.0
Name4120,53,Male,99.0,80.0,69.0,172.0,66.0,82.66666666666667
Name4121,54,Female,81.0,65.0,97.0,157.0,53.0,81.0
Name4122,32,Male,83.0,68.0,70.0,168.0,63.0,73.66666666666667
Name4123,45,Female,85.0,60.0,63.0,160.0,56.0,69.33333333333333
Name4124,35,Female,89.0,71.0,90.0,199.0,64.0,83.33333333333333
Name4125,51,Female,92.0,73.0,93.0,159.0,79.0,86.0
Name4126,39,Male,75.0,65.0,94.0,174.8368888888889,65.0,78.0
Name4127,28,Female,81.0,60.0,98.0,169.0,89.0,79.66666666666667
Name4128,30,Male,77.0,81.0,98.0,174.8368888888889,51.0,85.33333333333333
Name4129,21,Female,66.0,93.0,92.0,177.0,68.0,83.66666666666667
Name4130,39,Male,85.0,70.0,67.0,174.8368888888889,50.0,74.0
Name4131,24,Female,67.0,62.0,91.0,157.0,80.0,73.33333333333333
Name4132,41,Female,65.0,65.0,92.0,168.0,53.0,74.0
Name4133,21,Male,89.0,65.0,67.0,197.0,76.0,73.66666666666667
Name4134,45,Male,98.0,79.54311111111112,73.0,174.8368888888889,74.0,85.5
Name4135,32,Female,82.0,80.0,93.0,167.0,71.0,85.0
Name4136,18,Female,91.0,61.0,67.0,158.0,92.0,73.0
Name4137,20,Female,81.0,85.0,66.0,153.0,74.25822222222222,77.33333333333333
Name4138,31,Female,68.0,79.54311111111112,72.0,190.0,99.0,70.0
Name4139,55,Male,90.0,85.0,80.0,174.0,74.25822222222222,85.0
Name4140,18,Female,66.0,91.0,91.0,183.0,98.0,82.66666666666667
Name4141,55,Male,68.0,69.0,70.0,158.0,97.0,69.0
Name4142,55,Female,72.0,82.0,73.0,174.8368888888889,93.0,75.66666666666667
Name4143,38,Female,62.0,79.54311111111112,70.0,167.0,79.0,66.0
Name4144,46,Female,94.0,82.0,61.0,160.0,79.0,79.0
Name4145,22,Female,92.0,87.0,93.0,162.0,65.0,90.66666666666667
Name4146,27,Male,80.0,89.0,76.0,187.0,58.0,81.66666666666667
Name4147,45,Male,90.0,73.0,73.0,158.0,74.25822222222222,78.66666666666667
Name4148,38,Female,93.0,96.0,84.0,165.0,84.0,91.0
Name4149,24,Male,91.0,91.0,86.0,153.0,99.0,89.33333333333333
Name4150,20,Male,94.0,93.0,79.10422222222222,183.0,74.25822222222222,93.5
Name4151,37,Male,74.0,81.0,76.0,156.0,64.0,77.0
Name4152,36,Male,79.33,90.0,64.0,164.0,97.0,77.0
Name4153,52,Female,65.0,66.0,79.10422222222222,187.0,77.0,65.5
Name4154,21,Male,80.0,80.0,97.0,160.0,69.0,85.66666666666667
Name4155,22,Female,92.0,75.0,77.0,181.0,82.0,81.33333333333333
Name4156,18,Female,91.0,79.0,79.10422222222222,176.0,82.0,85.0
Name4157,21,Male,78.0,78.0,90.0,179.0,85.0,82.0
Name4158,29,Male,92.0,91.0,96.0,166.0,62.0,93.0
Name4159,44,Male,87.0,79.54311111111112,65.0,185.0,74.25822222222222,76.0
Name4160,59,Female,90.0,79.54311111111112,74.0,168.0,72.0,82.0
